kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_count,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
5364071,K00248.04,Kepler-49 e,CONFIRMED,CANDIDATE,0.999,0,0,0,0,18.59611518,4.87E-05,-4.87E-05,141.26331,2.09E-03,-2.09E-03,0.014,0.387,-0.014,2.3052,0.0599,-0.0599,8.14E+02,3.15E+01,-3.15E+01,1.53,8.00E-02,-1.20E-01,371,,,4.48,0.92,-0.98,27.6,4,4,q1_q17_dr25_tce,3834,77,-84,4.708,0.045,-0.021,0.539,0.03,-0.041,292.29459,40.591789,15.264
7603200,K00314.01,Kepler-138 c,CONFIRMED,CANDIDATE,1,0,0,0,0,13.78109471,1.03E-05,-1.03E-05,177.852785,5.70E-04,-5.70E-04,0.545,0.08,-0.406,2.3188,0.0267,-0.0267,7.56E+02,7.80E+00,-7.80E+00,1.42,9.00E-02,-1.30E-01,402,,,6.17,1.39,-1.55,112.8,3,1,q1_q17_dr25_tce,3846,77,-84,4.738,0.052,-0.024,0.503,0.032,-0.048,290.3815,43.292988,12.925
7603200,K00314.02,Kepler-138 d,CONFIRMED,CANDIDATE,1,0,0,0,0,23.08902241,2.41E-05,-2.41E-05,171.007634,8.11E-04,-8.11E-04,0.32,0.1,-0.32,1.7012,0.0301,-0.0301,5.98E+02,1.17E+01,-1.17E+01,1.24,8.00E-02,-1.20E-01,338,,,3.1,0.7,-0.78,57.4,3,2,q1_q17_dr25_tce,3846,77,-84,4.738,0.052,-0.024,0.503,0.032,-0.048,290.3815,43.292988,12.925
7603200,K00314.03,Kepler-138 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,10.31282204,3.01E-05,-3.01E-05,133.53528,2.40E-03,-2.40E-03,0.061,0.365,-0.061,2.0138,0.0694,-0.0694,1.38E+02,6.90E+00,-6.90E+00,0.59,4.00E-02,-6.00E-02,443,,,9.07,2.04,-2.27,22,3,3,q1_q17_dr25_tce,3846,77,-84,4.738,0.052,-0.024,0.503,0.032,-0.048,290.3815,43.292988,12.925
9757613,K00250.02,Kepler-26 c,CONFIRMED,CANDIDATE,1,0,0,0,0,17.25121397,1.81E-05,-1.81E-05,149.886479,8.54E-04,-8.54E-04,0.749,0.152,-0.509,2.0371,0.0447,-0.0447,2.05E+03,3.32E+01,-3.32E+01,2.64,1.50E-01,-2.00E-01,385,,,5.17,1.07,-1.13,68.6,4,2,q1_q17_dr25_tce,3879,77,-85,4.708,0.045,-0.021,0.537,0.03,-0.041,284.94098,46.56654,15.473
9757613,K00250.03,Kepler-26 d,CONFIRMED,CANDIDATE,1,0,0,0,0,3.543919702,4.49E-06,-4.49E-06,136.26075,1.07E-03,-1.07E-03,0.022,0.267,-0.022,1.8717,0.0285,-0.0285,5.07E+02,1.47E+01,-1.47E+01,1.21,6.00E-02,-1.00E-01,652,,,42.68,8.79,-9.36,38.2,4,4,q1_q17_dr25_tce,3879,77,-85,4.708,0.045,-0.021,0.537,0.03,-0.041,284.94098,46.56654,15.473
9757613,K00250.04,Kepler-26 e,CONFIRMED,CANDIDATE,0.965,0,0,0,0,46.82767725,9.79E-05,-9.79E-05,136.74468,1.79E-03,-1.79E-03,0.393,0.027,-0.393,1.9033,0.0569,-0.0569,1.54E+03,5.29E+01,-5.29E+01,2.13,1.20E-01,-1.60E-01,276,,,1.37,0.28,-0.3,32.4,4,3,q1_q17_dr25_tce,3879,77,-85,4.708,0.045,-0.021,0.537,0.03,-0.041,284.94098,46.56654,15.473
9757613,K00250.01,Kepler-26 b,CONFIRMED,CANDIDATE,1,0,0,0,0,12.28299829,8.00E-06,-8.00E-06,170.39809,5.10E-04,-5.10E-04,0.047,0.233,-0.047,2.7096,0.0198,-0.0198,2.79E+03,2.24E+01,-2.24E+01,2.83,1.60E-01,-2.20E-01,431,,,8.14,1.68,-1.78,137.2,4,1,q1_q17_dr25_tce,3879,77,-85,4.708,0.045,-0.021,0.537,0.03,-0.041,284.94098,46.56654,15.473
11129738,K01427.01,Kepler-844 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,2.613020421,6.11E-06,-6.11E-06,133.11283,1.94E-03,-1.94E-03,0.891,0.044,-0.623,1.9588,0.0542,-0.0542,6.00E+02,2.23E+01,-2.23E+01,1.5,8.00E-02,-1.30E-01,713,,,61.24,12.12,-14.52,31.1,2,1,q1_q17_dr25_tce,3883,70,-85,4.725,0.049,-0.025,0.517,0.029,-0.045,287.85773,48.774109,15.84
10027323,K01596.01,Kepler-309 b,CONFIRMED,CANDIDATE,1,0,0,0,0,5.92365747,1.63E-05,-1.63E-05,134.68361,2.16E-03,-2.16E-03,0.045,0.376,-0.045,2.6302,0.0722,-0.0722,4.07E+02,1.73E+01,-1.73E+01,0.99,7.00E-02,-9.00E-02,531,,,18.87,4.43,-4.65,26.4,2,1,q1_q17_dr25_tce,3883,69,-93,4.762,0.04,-0.036,0.496,0.036,-0.044,297.50986,46.961262,15.157
10027323,K01596.02,Kepler-309 c,CONFIRMED,CANDIDATE,0.738,0,0,0,0,105.3582299,5.25E-04,-5.25E-04,138.68069,3.27E-03,-3.27E-03,0.75,0.196,-0.511,3.81,0.137,-0.137,1.21E+03,5.61E+01,-5.61E+01,1.87,1.30E-01,-1.70E-01,204,,,0.41,0.09,-0.1,22.6,2,2,q1_q17_dr25_tce,3883,69,-93,4.762,0.04,-0.036,0.496,0.036,-0.044,297.50986,46.961262,15.157
10122538,K02926.01,Kepler-1388 b,CONFIRMED,CANDIDATE,1,0,0,0,0,12.2854718,9.25E-05,-9.25E-05,131.90073,8.67E-03,-8.67E-03,0.291,0.175,-0.291,2.996,0.107,-0.107,1.62E+03,7.41E+01,-7.41E+01,2.21,1.40E-01,-1.00E-01,434,,,8.39,1.77,-1.41,23.8,5,2,q1_q17_dr25_tce,3891,70,-86,4.718,0.018,-0.042,0.564,0.035,-0.026,283.33606,47.174541,16.279
10122538,K02926.02,Kepler-1388 c,CONFIRMED,CANDIDATE,0.976,0,0,0,0,5.53609368,3.15E-05,-3.15E-05,131.88286,6.51E-03,-6.51E-03,0.791,0.124,-0.563,2.2942,0.0904,-0.0904,1.22E+03,6.16E+01,-6.16E+01,2.2,1.40E-01,-1.00E-01,566,,,24.23,5.12,-4.07,22.6,5,1,q1_q17_dr25_tce,3891,70,-86,4.718,0.018,-0.042,0.564,0.035,-0.026,283.33606,47.174541,16.279
10122538,K02926.03,Kepler-1388 d,CONFIRMED,CANDIDATE,1,0,0,0,0,20.9569985,1.79E-04,-1.79E-04,139.07664,9.68E-03,-9.68E-03,0.112,0.334,-0.112,3.493,0.134,-0.134,1.92E+03,9.09E+01,-9.09E+01,2.38,1.50E-01,-1.10E-01,363,,,4.11,0.87,-0.69,22.7,5,3,q1_q17_dr25_tce,3891,70,-86,4.718,0.018,-0.042,0.564,0.035,-0.026,283.33606,47.174541,16.279
10122538,K02926.04,Kepler-1388 e,CONFIRMED,CANDIDATE,1,0,0,0,0,37.6333868,7.79E-04,-7.79E-04,158.8156,2.38E-02,-2.38E-02,0.338,0.135,-0.338,4.49,0.221,-0.221,1.66E+03,9.80E+01,-9.80E+01,2.25,1.40E-01,-1.00E-01,299,,,1.88,0.4,-0.31,18.6,5,4,q1_q17_dr25_tce,3891,70,-86,4.718,0.018,-0.042,0.564,0.035,-0.026,283.33606,47.174541,16.279
5640085,K00448.01,Kepler-159 b,CONFIRMED,CANDIDATE,1,0,0,0,0,10.13958818,2.08E-05,-2.08E-05,178.45074,1.57E-03,-1.57E-03,0.078,0.323,-0.078,2.6446,0.0517,-0.0517,1.16E+03,3.18E+01,-3.18E+01,1.68,1.30E-01,-1.30E-01,447,,,9.41,2.34,-2.15,40.3,2,1,q1_q17_dr25_tce,3893,78,-85,4.758,0.04,-0.036,0.5,0.037,-0.041,297.07016,40.86879,14.902
5640085,K00448.02,Kepler-159 c,CONFIRMED,CANDIDATE,0,0,0,0,0,43.5859419,1.81E-04,-1.81E-04,194.6107,2.78E-03,-2.78E-03,0.011,0.417,-0.011,4.6814,0.0975,-0.0975,1.71E+03,4.68E+01,-4.68E+01,2.05,1.50E-01,-1.70E-01,275,,,1.35,0.33,-0.31,38.9,2,2,q1_q17_dr25_tce,3893,78,-85,4.758,0.04,-0.036,0.5,0.037,-0.041,297.07016,40.86879,14.902
7870390,K00898.01,Kepler-83 b,CONFIRMED,CANDIDATE,1,0,0,0,0,9.7704486,1.46E-05,-1.46E-05,175.71372,1.18E-03,-1.18E-03,0.09,0.318,-0.09,2.4517,0.0443,-0.0443,1.90E+03,3.66E+01,-3.66E+01,2.23,1.40E-01,-2.00E-01,460,,,10.59,2.35,-2.58,58,3,1,q1_q17_dr25_tce,3906,78,-86,4.73,0.052,-0.024,0.509,0.032,-0.046,282.23251,43.66563,15.777
7870390,K00898.02,Kepler-83 d,CONFIRMED,CANDIDATE,1,0,0,0,0,5.169804269,9.04E-06,-9.04E-06,172.63153,1.34E-03,-1.34E-03,0.351,0.067,-0.351,2.153,0.0493,-0.0493,1.04E+03,2.77E+01,-2.77E+01,1.66,1.10E-01,-1.50E-01,569,,,24.75,5.51,-6.02,41.4,3,2,q1_q17_dr25_tce,3906,78,-86,4.73,0.052,-0.024,0.509,0.032,-0.046,282.23251,43.66563,15.777
7870390,K00898.03,Kepler-83 c,CONFIRMED,CANDIDATE,1,0,0,0,0,20.09017037,6.63E-05,-6.63E-05,147.97788,2.75E-03,-2.75E-03,0.886,0.014,-0.638,4.154,0.154,-0.154,1.43E+03,4.14E+01,-4.14E+01,2.25,1.40E-01,-2.10E-01,362,,,4.05,0.91,-0.98,36.9,3,3,q1_q17_dr25_tce,3906,78,-86,4.73,0.052,-0.024,0.509,0.032,-0.046,282.23251,43.66563,15.777
7447200,K00676.01,Kepler-210 c,CONFIRMED,CANDIDATE,0.378,0,0,0,0,7.972510087,3.65E-06,-3.65E-06,171.585057,3.58E-04,-3.58E-04,0.739,0.043,-0.11,2.9754,0.0569,-0.0569,3.14E+03,1.88E+01,-1.88E+01,3.22,1.90E-01,-2.10E-01,497,,,14.45,3.12,-2.91,206.7,2,1,q1_q17_dr25_tce,3912,78,-86,4.728,0.03,-0.033,0.533,0.032,-0.035,292.50339,43.083149,13.822
7447200,K00676.02,Kepler-210 b,CONFIRMED,CANDIDATE,1,0,0,0,0,2.453236139,9.91E-07,-9.91E-07,170.892059,3.14E-04,-3.14E-04,0.496,0.246,-0.297,1.6691,0.0186,-0.0186,1.72E+03,1.29E+01,-1.29E+01,2.26,1.40E-01,-1.40E-01,737,,,69.36,14.99,-13.96,158,2,2,q1_q17_dr25_tce,3912,78,-86,4.728,0.03,-0.033,0.533,0.032,-0.035,292.50339,43.083149,13.822
4832837,K00605.01,Kepler-621 b,CONFIRMED,CANDIDATE,1,0,0,0,0,2.628117322,1.77E-06,-1.77E-06,169.718913,5.39E-04,-5.39E-04,0.612,0.029,-0.496,1.8289,0.0292,-0.0292,9.37E+02,1.14E+01,-1.14E+01,1.77,2.30E-01,-2.70E-01,737,,,69.56,48.7,-32.16,98.1,2,1,q1_q17_dr25_tce,3939,297,-267,4.705,0.078,-0.052,0.557,0.071,-0.087,290.92731,39.91415,14.915
4139816,K00812.02,Kepler-235 d,CONFIRMED,CANDIDATE,1,0,0,0,0,20.06036336,5.84E-05,-5.84E-05,147.46554,2.41E-03,-2.41E-03,0.556,0.323,-0.368,3.3203,0.0754,-0.0754,1.49E+03,4.51E+01,-4.51E+01,1.96,1.30E-01,-1.60E-01,361,,,4,0.89,-0.9,35.2,4,2,q1_q17_dr25_tce,3950,70,-86,4.754,0.042,-0.031,0.493,0.033,-0.04,286.07913,39.27832,15.954
4139816,K00812.03,Kepler-235 e,CONFIRMED,CANDIDATE,1,0,0,0,0,46.1842039,2.65E-04,-2.65E-04,165.23729,4.30E-03,-4.30E-03,0.013,0.415,-0.013,4.758,0.13,-0.13,1.39E+03,5.64E+01,-5.64E+01,1.83,1.20E-01,-1.50E-01,273,,,1.32,0.29,-0.3,26,4,3,q1_q17_dr25_tce,3950,70,-86,4.754,0.042,-0.031,0.493,0.033,-0.04,286.07913,39.27832,15.954
4139816,K00812.04,Kepler-235 c,CONFIRMED,CANDIDATE,0.994,0,0,0,0,7.82502168,3.89E-05,-3.89E-05,136.54995,4.36E-03,-4.36E-03,0.708,0.234,-0.487,2.186,0.12,-0.12,5.21E+02,3.64E+01,-3.64E+01,1.2,8.00E-02,-1.00E-01,494,,,14.05,3.1,-3.19,15.9,4,4,q1_q17_dr25_tce,3950,70,-86,4.754,0.042,-0.031,0.493,0.033,-0.04,286.07913,39.27832,15.954
4139816,K00812.01,Kepler-235 b,CONFIRMED,CANDIDATE,1,0,0,0,0,3.340218842,3.18E-06,-3.18E-06,171.979062,7.50E-04,-7.50E-04,0.466,0.002,-0.437,1.9104,0.0318,-0.0318,1.63E+03,2.66E+01,-2.66E+01,2.03,1.30E-01,-1.70E-01,656,,,43.73,9.67,-9.92,71.6,4,1,q1_q17_dr25_tce,3950,70,-86,4.754,0.042,-0.031,0.493,0.033,-0.04,286.07913,39.27832,15.954
9150827,K01408.01,Kepler-1749 b,CONFIRMED,CANDIDATE,1,0,0,0,0,14.53410833,5.02E-05,-5.02E-05,145.42643,2.57E-03,-2.57E-03,0.766,0.166,-0.524,3.3094,0.0799,-0.0799,5.11E+02,1.75E+01,-1.75E+01,1.36,7.00E-02,-9.00E-02,420,,,7.34,1.33,-1.54,32.5,2,1,q1_q17_dr25_tce,3957,71,-87,4.693,0.042,-0.018,0.553,0.027,-0.039,290.29456,45.56461,14.688
10925104,K00156.01,Kepler-114 c,CONFIRMED,CANDIDATE,0.68,0,0,0,0,8.041347775,8.92E-06,-8.92E-06,143.038292,9.16E-04,-9.16E-04,0.26,0.134,-0.259,2.6332,0.0303,-0.0303,5.91E+02,8.30E+00,-8.30E+00,1.29,8.00E-02,-7.00E-02,507,,,15.59,3.41,-2.9,77.5,3,2,q1_q17_dr25_tce,3980,79,-79,4.722,0.03,-0.033,0.54,0.033,-0.033,294.12143,48.349522,13.738
10925104,K00156.02,Kepler-114 b,CONFIRMED,CANDIDATE,0.992,0,0,0,0,5.188563677,6.37E-06,-6.37E-06,145.362252,9.92E-04,-9.92E-04,0.179,0.209,-0.179,2.3683,0.0297,-0.0297,3.59E+02,7.00E+00,-7.00E+00,1,7.00E-02,-6.00E-02,586,,,27.95,6.1,-5.21,56.4,3,3,q1_q17_dr25_tce,3980,79,-79,4.722,0.03,-0.033,0.54,0.033,-0.033,294.12143,48.349522,13.738
10925104,K00156.03,Kepler-114 d,CONFIRMED,CANDIDATE,1,0,0,0,0,11.77613232,6.96E-06,-6.96E-06,142.705753,4.98E-04,-4.98E-04,0.54,0.266,-0.335,2.8971,0.0261,-0.0261,1.43E+03,9.60E+00,-9.60E+00,2.08,1.30E-01,-1.20E-01,446,,,9.37,2.04,-1.75,163.5,3,1,q1_q17_dr25_tce,3980,79,-79,4.722,0.03,-0.033,0.54,0.033,-0.033,294.12143,48.349522,13.738
12302530,K00438.01,Kepler-155 b,CONFIRMED,CANDIDATE,1,0,0,0,0,5.931196562,5.35E-06,-5.35E-06,174.796908,7.06E-04,-7.06E-04,0.886,0.019,-0.616,2.4999,0.0528,-0.0528,1.01E+03,1.26E+01,-1.26E+01,2.01,1.20E-01,-1.30E-01,562,,,23.5,4.7,-4.67,90.5,2,1,q1_q17_dr25_tce,3984,71,-86,4.72,0.03,-0.03,0.539,0.031,-0.035,288.49582,51.08194,14.258
12302530,K00438.02,Kepler-155 c,CONFIRMED,CANDIDATE,1,0,0,0,0,52.6615266,1.36E-04,-1.36E-04,183.52054,2.14E-03,-2.14E-03,0.682,0.036,-0.488,3.1592,0.0745,-0.0745,1.08E+03,2.93E+01,-2.93E+01,1.87,1.10E-01,-1.20E-01,271,,,1.28,0.26,-0.25,38.4,2,2,q1_q17_dr25_tce,3984,71,-86,4.72,0.03,-0.03,0.539,0.031,-0.035,288.49582,51.08194,14.258
4852528,K00500.01,Kepler-80 b,CONFIRMED,CANDIDATE,1,0,0,0,0,7.053527145,5.91E-06,-5.91E-06,176.474146,6.49E-04,-6.49E-04,0.172,0.162,-0.172,2.3982,0.0262,-0.0262,1.48E+03,1.74E+01,-1.74E+01,2.16,1.20E-01,-1.20E-01,547,,,21.17,4.1,-3.85,92.3,5,1,q1_q17_dr25_tce,4041,72,-88,4.697,0.024,-0.027,0.567,0.031,-0.031,296.11258,39.978779,14.804
4852528,K00500.02,Kepler-80 c,CONFIRMED,CANDIDATE,1,0,0,0,0,9.521644639,8.95E-06,-8.95E-06,177.484839,7.26E-04,-7.26E-04,0.023,0.338,-0.023,2.3569,0.0279,-0.0279,1.49E+03,2.02E+01,-2.02E+01,2.16,1.20E-01,-1.20E-01,495,,,14.2,2.75,-2.58,79.2,5,2,q1_q17_dr25_tce,4041,72,-88,4.697,0.024,-0.027,0.567,0.031,-0.031,296.11258,39.978779,14.804
4852528,K00500.03,Kepler-80 d,CONFIRMED,CANDIDATE,1,0,0,0,0,3.072146607,3.51E-06,-3.51E-06,134.030017,9.41E-04,-9.41E-04,0.032,0.323,-0.032,1.8732,0.0286,-0.0286,5.39E+02,1.29E+01,-1.29E+01,1.3,7.00E-02,-7.00E-02,722,,,64.09,12.42,-11.65,44.9,5,3,q1_q17_dr25_tce,4041,72,-88,4.697,0.024,-0.027,0.567,0.031,-0.031,296.11258,39.978779,14.804
4852528,K00500.04,Kepler-80 e,CONFIRMED,CANDIDATE,1,0,0,0,0,4.645382149,6.14E-06,-6.14E-06,134.58939,1.07E-03,-1.07E-03,0.154,0.22,-0.154,2.0271,0.0343,-0.0343,5.66E+02,1.50E+01,-1.50E+01,1.33,8.00E-02,-7.00E-02,629,,,36.9,7.15,-6.71,40.4,5,5,q1_q17_dr25_tce,4041,72,-88,4.697,0.024,-0.027,0.567,0.031,-0.031,296.11258,39.978779,14.804
4852528,K00500.05,Kepler-80 f,CONFIRMED,CANDIDATE,1,0,0,0,0,0.986785834,6.98E-07,-6.98E-07,133.171292,6.13E-04,-6.13E-04,0.026,0.289,-0.026,1.1879,0.018,-0.018,4.50E+02,9.50E+00,-9.50E+00,1.19,7.00E-02,-6.00E-02,1054,,,292.35,56.64,-53.12,51.5,5,4,q1_q17_dr25_tce,4041,72,-88,4.697,0.024,-0.027,0.567,0.031,-0.031,296.11258,39.978779,14.804
7871954,K01515.01,Kepler-303 b,CONFIRMED,CANDIDATE,0.889,0,0,0,0,1.937029968,2.61E-06,-2.61E-06,134.72107,1.13E-03,-1.13E-03,0.105,0.347,-0.105,1.4727,0.0362,-0.0362,3.12E+02,8.60E+00,-8.60E+00,0.87,6.00E-02,-6.00E-02,802,,,97.94,20.43,-21.29,42.8,2,1,q1_q17_dr25_tce,4042,72,-88,4.761,0.038,-0.035,0.49,0.03,-0.037,283.13547,43.657051,14.39
7871954,K01515.02,Kepler-303 c,CONFIRMED,CANDIDATE,0.991,0,0,0,0,7.06117322,1.21E-05,-1.21E-05,136.27344,1.29E-03,-1.29E-03,0.845,0.057,-0.569,1.0406,0.0495,-0.0495,4.82E+02,2.24E+01,-2.24E+01,1.23,7.00E-02,-1.00E-01,521,,,17.41,3.63,-3.79,27.2,2,2,q1_q17_dr25_tce,4042,72,-88,4.761,0.038,-0.035,0.49,0.03,-0.037,283.13547,43.657051,14.39
6949607,K00870.01,Kepler-28 b,CONFIRMED,CANDIDATE,1,0,0,0,0,5.912273234,7.04E-06,-7.04E-06,172.184012,9.40E-04,-9.40E-04,0.17,0.201,-0.17,2.3254,0.0296,-0.0296,9.61E+02,1.72E+01,-1.72E+01,1.73,9.00E-02,-1.00E-01,585,,,27.72,5.15,-4.93,62.8,2,1,q1_q17_dr25_tce,4072,73,-81,4.696,0.023,-0.028,0.57,0.029,-0.032,292.13702,42.42942,15.036
6949607,K00870.02,Kepler-28 c,CONFIRMED,CANDIDATE,1,0,0,0,0,8.98581901,1.44E-05,-1.44E-05,175.68418,1.20E-03,-1.20E-03,0.008,0.387,-0.008,2.8606,0.0413,-0.0413,8.81E+02,1.85E+01,-1.85E+01,1.65,9.00E-02,-9.00E-02,509,,,15.9,2.96,-2.83,51.8,2,2,q1_q17_dr25_tce,4072,73,-81,4.696,0.023,-0.028,0.57,0.029,-0.032,292.13702,42.42942,15.036
12066335,K00784.01,Kepler-231 c,CONFIRMED,CANDIDATE,1,0,0,0,0,19.27153892,4.15E-05,-4.15E-05,186.77093,1.82E-03,-1.82E-03,0.031,0.36,-0.031,2.7594,0.0551,-0.0551,1.22E+03,3.53E+01,-3.53E+01,1.93,1.00E-01,-1.20E-01,393,,,5.66,1.13,-1.06,37.1,2,1,q1_q17_dr25_tce,4077,81,-81,4.702,0.027,-0.027,0.56,0.03,-0.034,293.97336,50.53191,15.385
12066335,K00784.02,Kepler-231 b,CONFIRMED,CANDIDATE,1,0,0,0,0,10.06524317,1.49E-05,-1.49E-05,136.28906,1.19E-03,-1.19E-03,0.628,0.003,-0.478,1.369,0.0393,-0.0393,1.05E+03,3.92E+01,-3.92E+01,1.91,1.00E-01,-1.20E-01,488,,,13.43,2.69,-2.5,30.3,2,2,q1_q17_dr25_tce,4077,81,-81,4.702,0.027,-0.027,0.56,0.03,-0.034,293.97336,50.53191,15.385
4249725,K00222.01,Kepler-120 b,CONFIRMED,CANDIDATE,1,0,0,0,0,6.312508525,5.26E-06,-5.26E-06,132.654418,6.94E-04,-6.94E-04,0.029,0.374,-0.029,2.7455,0.0265,-0.0265,1.29E+03,1.29E+01,-1.29E+01,2,2.60E-01,-3.30E-01,575,,,25.94,24.5,-13.02,112.5,2,1,q1_q17_dr25_tce,4090,447,-335,4.696,0.084,-0.056,0.571,0.076,-0.093,287.89163,39.33913,14.735
4249725,K00222.02,Kepler-120 c,CONFIRMED,CANDIDATE,1,0,0,0,0,12.7945474,2.62E-05,-2.62E-05,130.7668,1.70E-03,-1.70E-03,0.18,0.26,-0.18,3.4197,0.0531,-0.0531,8.17E+02,1.64E+01,-1.64E+01,1.6,2.10E-01,-2.60E-01,455,,,10.1,9.54,-5.07,54.1,2,2,q1_q17_dr25_tce,4090,447,-335,4.696,0.084,-0.056,0.571,0.076,-0.093,287.89163,39.33913,14.735
6425957,K00663.01,Kepler-205 b,CONFIRMED,CANDIDATE,0.073,0,0,0,0,2.755637216,1.91E-06,-1.91E-06,170.845854,5.58E-04,-5.58E-04,0.717,0.166,-0.479,1.8559,0.0281,-0.0281,5.37E+02,6.40E+00,-6.40E+00,1.37,8.00E-02,-7.00E-02,757,,,77.57,15,-14.12,99.8,2,1,q1_q17_dr25_tce,4121,74,-91,4.709,0.024,-0.03,0.553,0.03,-0.03,285.28711,41.861172,13.506
6425957,K00663.02,Kepler-205 c,CONFIRMED,CANDIDATE,0.008,0,0,0,0,20.30652862,2.95E-05,-2.95E-05,172.6581,1.22E-03,-1.22E-03,0.714,0.031,-0.5,2.8014,0.0457,-0.0457,7.15E+02,1.28E+01,-1.28E+01,1.58,9.00E-02,-8.00E-02,389,,,5.4,1.04,-0.98,60.8,2,2,q1_q17_dr25_tce,4121,74,-91,4.709,0.024,-0.03,0.553,0.03,-0.03,285.28711,41.861172,13.506
11754553,K00775.01,Kepler-52 c,CONFIRMED,CANDIDATE,1,0,0,0,0,16.38489988,5.22E-05,-5.22E-05,172.72782,2.48E-03,-2.48E-03,0.001,0.437,-0.001,3.0249,0.0798,-0.0798,1.13E+03,4.20E+01,-4.20E+01,2,9.00E-02,-1.00E-01,433,,,8.35,1.49,-1.35,28.9,3,2,q1_q17_dr25_tce,4126,82,-82,4.661,0.022,-0.022,0.615,0.027,-0.029,286.73804,49.97575,15.095
11754553,K00775.02,Kepler-52 b,CONFIRMED,CANDIDATE,1,0,0,0,0,7.8774163,1.49E-05,-1.49E-05,176.3759,1.47E-03,-1.47E-03,0.041,0.409,-0.041,2.0805,0.0517,-0.0517,1.31E+03,3.77E+01,-3.77E+01,2.16,9.00E-02,-1.10E-01,553,,,22.18,3.97,-3.59,38.7,3,1,q1_q17_dr25_tce,4126,82,-82,4.661,0.022,-0.022,0.615,0.027,-0.029,286.73804,49.97575,15.095
11754553,K00775.03,Kepler-52 d,CONFIRMED,CANDIDATE,1,0,0,0,0,36.4454001,1.81E-04,-1.81E-04,151.60125,3.92E-03,-3.92E-03,0.028,0.437,-0.028,4.007,0.126,-0.126,1.12E+03,5.34E+01,-5.34E+01,1.99,9.00E-02,-9.00E-02,332,,,2.88,0.51,-0.47,21.7,3,3,q1_q17_dr25_tce,4126,82,-82,4.661,0.022,-0.022,0.615,0.027,-0.029,286.73804,49.97575,15.095
10340423,K00736.01,Kepler-225 c,CONFIRMED,CANDIDATE,1,0,0,0,0,18.79418506,4.47E-05,-4.47E-05,177.79426,1.84E-03,-1.84E-03,0.356,0.069,-0.355,3.2906,0.0672,-0.0672,1.53E+03,3.91E+01,-3.91E+01,2.33,1.10E-01,-1.10E-01,412,,,6.79,1.25,-1.1,40.2,3,1,q1_q17_dr25_tce,4126,82,-82,4.668,0.022,-0.022,0.602,0.028,-0.028,292.19397,47.457088,15.962
10340423,K00736.02,Kepler-225 b,CONFIRMED,CANDIDATE,1,0,0,0,0,6.73893544,2.69E-05,-2.69E-05,135.28218,3.17E-03,-3.17E-03,0.043,0.42,-0.043,2.813,0.114,-0.114,6.01E+02,2.77E+01,-2.77E+01,1.44,6.00E-02,-7.00E-02,579,,,26.64,4.93,-4.29,24.2,3,2,q1_q17_dr25_tce,4126,82,-82,4.668,0.022,-0.022,0.602,0.028,-0.028,292.19397,47.457088,15.962
10604335,K01298.01,Kepler-283 b,CONFIRMED,CANDIDATE,1,0,0,0,0,11.00817635,1.70E-05,-1.70E-05,143.22611,1.29E-03,-1.29E-03,0.025,0.408,-0.025,2.013,0.0436,-0.0436,1.46E+03,4.00E+01,-4.00E+01,2.15,1.00E-01,-1.10E-01,488,,,13.39,2.48,-2.37,42.1,2,1,q1_q17_dr25_tce,4141,83,-91,4.684,0.022,-0.025,0.582,0.027,-0.03,293.61371,47.839001,15.847
10604335,K01298.02,Kepler-283 c,CONFIRMED,CANDIDATE,0,0,0,0,0,92.7495777,6.94E-04,-6.94E-04,173.27975,5.43E-03,-5.43E-03,0.019,0.422,-0.019,5.506,0.191,-0.191,1.11E+03,6.51E+01,-6.51E+01,1.87,8.00E-02,-1.00E-01,240,,,0.78,0.15,-0.14,18,2,2,q1_q17_dr25_tce,4141,83,-91,4.684,0.022,-0.025,0.582,0.027,-0.03,293.61371,47.839001,15.847
8978528,K01874.01,Kepler-329 c,CONFIRMED,CANDIDATE,1,0,0,0,0,18.6848377,5.27E-05,-5.27E-05,136.14587,2.29E-03,-2.29E-03,0.405,0.073,-0.405,3.7965,0.0859,-0.0859,1.25E+03,3.20E+01,-3.20E+01,1.93,1.10E-01,-1.10E-01,402,,,6.16,1.26,-1.13,41.2,2,1,q1_q17_dr25_tce,4156,83,-91,4.712,0.027,-0.03,0.545,0.03,-0.03,299.26804,45.227428,15.434
